 0.00000000e+00  0.00000000e+00  0.00000000e+00  2.81230637e-26 
 6.15000000e-09  6.15000000e-09  6.15000000e-09 -1.44548340e-03 
 6.25000000e-09  6.25000000e-09  6.25000000e-09 -1.44469843e-03 
 6.35000000e-09  6.35000000e-09  6.35000000e-09 -1.44392746e-03 
 6.45000000e-09  6.45000000e-09  6.45000000e-09 -1.44317002e-03 
 6.55000000e-09  6.55000000e-09  6.55000000e-09 -1.44242563e-03 
 6.65000000e-09  6.65000000e-09  6.65000000e-09 -1.44169387e-03 
 6.75000000e-09  6.75000000e-09  6.75000000e-09 -1.44097431e-03 
 6.85000000e-09  6.85000000e-09  6.85000000e-09 -1.44026656e-03 
 6.95000000e-09  6.95000000e-09  6.95000000e-09 -1.43957023e-03 
 7.05000000e-09  7.05000000e-09  7.05000000e-09 -1.43888498e-03 
 7.15000000e-09  7.15000000e-09  7.15000000e-09 -1.43821045e-03 
 7.25000000e-09  7.25000000e-09  7.25000000e-09 -1.43754633e-03 
 7.35000000e-09  7.35000000e-09  7.35000000e-09 -1.43689229e-03 
 7.45000000e-09  7.45000000e-09  7.45000000e-09 -1.43624805e-03 
 7.55000000e-09  7.55000000e-09  7.55000000e-09 -1.43561331e-03 
 7.65000000e-09  7.65000000e-09  7.65000000e-09 -1.43498779e-03 
 7.75000000e-09  7.75000000e-09  7.75000000e-09 -1.43437125e-03 
 7.85000000e-09  7.85000000e-09  7.85000000e-09 -1.43376343e-03 
 7.95000000e-09  7.95000000e-09  7.95000000e-09 -1.43316408e-03 
 8.05000000e-09  8.05000000e-09  8.05000000e-09 -1.43257298e-03 
 8.15000000e-09  8.15000000e-09  8.15000000e-09 -1.43198991e-03 
 8.25000000e-09  8.25000000e-09  8.25000000e-09 -1.43141465e-03 
 8.35000000e-09  8.35000000e-09  8.35000000e-09 -1.43084700e-03 
 8.45000000e-09  8.45000000e-09  8.45000000e-09 -1.43028677e-03 
 8.55000000e-09  8.55000000e-09  8.55000000e-09 -1.42973376e-03 
 8.65000000e-09  8.65000000e-09  8.65000000e-09 -1.42918779e-03 
 8.75000000e-09  8.75000000e-09  8.75000000e-09 -1.42864870e-03 
 8.85000000e-09  8.85000000e-09  8.85000000e-09 -1.42811630e-03 
 8.95000000e-09  8.95000000e-09  8.95000000e-09 -1.42759044e-03 
 9.05000000e-09  9.05000000e-09  9.05000000e-09 -1.42707096e-03 
 9.15000000e-09  9.15000000e-09  9.15000000e-09 -1.42655771e-03 
 9.25000000e-09  9.25000000e-09  9.25000000e-09 -1.42605055e-03 
 9.35000000e-09  9.35000000e-09  9.35000000e-09 -1.42554933e-03 
 9.45000000e-09  9.45000000e-09  9.45000000e-09 -1.42505392e-03 
 9.55000000e-09  9.55000000e-09  9.55000000e-09 -1.42456418e-03 
 9.65000000e-09  9.65000000e-09  9.65000000e-09 -1.42408000e-03 
 9.75000000e-09  9.75000000e-09  9.75000000e-09 -1.42360124e-03 
 9.85000000e-09  9.85000000e-09  9.85000000e-09 -1.42312779e-03 
 9.95000000e-09  9.95000000e-09  9.95000000e-09 -1.42265954e-03 
 1.00500000e-08  1.00500000e-08  1.00500000e-08 -1.42219637e-03 
 1.01500000e-08  1.01500000e-08  1.01500000e-08 -1.42173818e-03 
 1.02500000e-08  1.02500000e-08  1.02500000e-08 -1.42128486e-03 
 1.03500000e-08  1.03500000e-08  1.03500000e-08 -1.42083631e-03 
 1.04500000e-08  1.04500000e-08  1.04500000e-08 -1.42039243e-03 
 1.05500000e-08  1.05500000e-08  1.05500000e-08 -1.41995313e-03 
 1.06500000e-08  1.06500000e-08  1.06500000e-08 -1.41951831e-03 
 1.07500000e-08  1.07500000e-08  1.07500000e-08 -1.41908790e-03 
 1.08500000e-08  1.08500000e-08  1.08500000e-08 -1.41866179e-03 
 1.09500000e-08  1.09500000e-08  1.09500000e-08 -1.41823991e-03 
 1.10500000e-08  1.10500000e-08  1.10500000e-08 -1.41782217e-03 
 1.11500000e-08  1.11500000e-08  1.11500000e-08 -1.41740850e-03 
 1.12500000e-08  1.12500000e-08  1.12500000e-08 -1.41699882e-03 
 1.13500000e-08  1.13500000e-08  1.13500000e-08 -1.41659305e-03 
 1.14500000e-08  1.14500000e-08  1.14500000e-08 -1.41619113e-03 
 1.15500000e-08  1.15500000e-08  1.15500000e-08 -1.41579297e-03 
 1.16500000e-08  1.16500000e-08  1.16500000e-08 -1.41539851e-03 
 1.17500000e-08  1.17500000e-08  1.17500000e-08 -1.41500769e-03 
 1.18500000e-08  1.18500000e-08  1.18500000e-08 -1.41462044e-03 
 1.19500000e-08  1.19500000e-08  1.19500000e-08 -1.41423669e-03 
 1.20500000e-08  1.20500000e-08  1.20500000e-08 -1.41385638e-03 
 1.21500000e-08  1.21500000e-08  1.21500000e-08 -1.41347946e-03 
 1.22500000e-08  1.22500000e-08  1.22500000e-08 -1.41310587e-03 
 1.23500000e-08  1.23500000e-08  1.23500000e-08 -1.41273554e-03 
 1.24500000e-08  1.24500000e-08  1.24500000e-08 -1.41236842e-03 
 1.25500000e-08  1.25500000e-08  1.25500000e-08 -1.41200447e-03 
 1.26500000e-08  1.26500000e-08  1.26500000e-08 -1.41164362e-03 
 1.27500000e-08  1.27500000e-08  1.27500000e-08 -1.41128582e-03 
 1.28500000e-08  1.28500000e-08  1.28500000e-08 -1.41093102e-03 
 1.29500000e-08  1.29500000e-08  1.29500000e-08 -1.41057919e-03 
 1.30500000e-08  1.30500000e-08  1.30500000e-08 -1.41023025e-03 
 1.31500000e-08  1.31500000e-08  1.31500000e-08 -1.40988418e-03 
 1.32500000e-08  1.32500000e-08  1.32500000e-08 -1.40954092e-03 
 1.33500000e-08  1.33500000e-08  1.33500000e-08 -1.40920044e-03 
 1.34500000e-08  1.34500000e-08  1.34500000e-08 -1.40886267e-03 
 1.35500000e-08  1.35500000e-08  1.35500000e-08 -1.40852760e-03 
 1.36500000e-08  1.36500000e-08  1.36500000e-08 -1.40819516e-03 
 1.37500000e-08  1.37500000e-08  1.37500000e-08 -1.40786533e-03 
 1.38500000e-08  1.38500000e-08  1.38500000e-08 -1.40753806e-03 
 1.39500000e-08  1.39500000e-08  1.39500000e-08 -1.40721332e-03 
 1.40500000e-08  1.40500000e-08  1.40500000e-08 -1.40689106e-03 
 1.41500000e-08  1.41500000e-08  1.41500000e-08 -1.40657125e-03 
 1.42500000e-08  1.42500000e-08  1.42500000e-08 -1.40625385e-03 
 1.43500000e-08  1.43500000e-08  1.43500000e-08 -1.40593883e-03 
 1.44500000e-08  1.44500000e-08  1.44500000e-08 -1.40562616e-03 
 1.45500000e-08  1.45500000e-08  1.45500000e-08 -1.40531579e-03 
 1.46500000e-08  1.46500000e-08  1.46500000e-08 -1.40500770e-03 
 1.47500000e-08  1.47500000e-08  1.47500000e-08 -1.40470186e-03 
 1.48500000e-08  1.48500000e-08  1.48500000e-08 -1.40439822e-03 
 1.49500000e-08  1.49500000e-08  1.49500000e-08 -1.40409677e-03 
 1.50500000e-08  1.50500000e-08  1.50500000e-08 -1.40379747e-03 
 1.51500000e-08  1.51500000e-08  1.51500000e-08 -1.40350029e-03 
 1.52500000e-08  1.52500000e-08  1.52500000e-08 -1.40320520e-03 
 1.53500000e-08  1.53500000e-08  1.53500000e-08 -1.40291217e-03 
 1.54500000e-08  1.54500000e-08  1.54500000e-08 -1.40262118e-03 
 1.55500000e-08  1.55500000e-08  1.55500000e-08 -1.40233220e-03 
 1.56500000e-08  1.56500000e-08  1.56500000e-08 -1.40204520e-03 
 1.57500000e-08  1.57500000e-08  1.57500000e-08 -1.40176015e-03 
 1.58500000e-08  1.58500000e-08  1.58500000e-08 -1.40147703e-03 
 1.59500000e-08  1.59500000e-08  1.59500000e-08 -1.40119582e-03 
 1.60500000e-08  1.60500000e-08  1.60500000e-08 -1.40091649e-03 
 1.61500000e-08  1.61500000e-08  1.61500000e-08 -1.40063901e-03 
 1.62500000e-08  1.62500000e-08  1.62500000e-08 -1.40036336e-03 
 1.63500000e-08  1.63500000e-08  1.63500000e-08 -1.40008951e-03 
 1.64500000e-08  1.64500000e-08  1.64500000e-08 -1.39981746e-03 
 1.65500000e-08  1.65500000e-08  1.65500000e-08 -1.39954716e-03 
 1.66500000e-08  1.66500000e-08  1.66500000e-08 -1.39927860e-03 
 1.67500000e-08  1.67500000e-08  1.67500000e-08 -1.39901177e-03 
 1.68500000e-08  1.68500000e-08  1.68500000e-08 -1.39874663e-03 
 1.69500000e-08  1.69500000e-08  1.69500000e-08 -1.39848316e-03 
 1.70500000e-08  1.70500000e-08  1.70500000e-08 -1.39822135e-03 
 1.71500000e-08  1.71500000e-08  1.71500000e-08 -1.39796118e-03 
 1.72500000e-08  1.72500000e-08  1.72500000e-08 -1.39770262e-03 
 1.73500000e-08  1.73500000e-08  1.73500000e-08 -1.39744566e-03 
 1.74500000e-08  1.74500000e-08  1.74500000e-08 -1.39719027e-03 
 1.75500000e-08  1.75500000e-08  1.75500000e-08 -1.39693644e-03 
 1.76500000e-08  1.76500000e-08  1.76500000e-08 -1.39668416e-03 
 1.77500000e-08  1.77500000e-08  1.77500000e-08 -1.39643339e-03 
 1.78500000e-08  1.78500000e-08  1.78500000e-08 -1.39618413e-03 
 1.79500000e-08  1.79500000e-08  1.79500000e-08 -1.39593636e-03 
 1.80500000e-08  1.80500000e-08  1.80500000e-08 -1.39569006e-03 
 1.81500000e-08  1.81500000e-08  1.81500000e-08 -1.39544520e-03 
 1.82500000e-08  1.82500000e-08  1.82500000e-08 -1.39520179e-03 
 1.83500000e-08  1.83500000e-08  1.83500000e-08 -1.39495979e-03 
 1.84500000e-08  1.84500000e-08  1.84500000e-08 -1.39471920e-03 
 1.85500000e-08  1.85500000e-08  1.85500000e-08 -1.39448000e-03 
 1.86500000e-08  1.86500000e-08  1.86500000e-08 -1.39424217e-03 
 1.87500000e-08  1.87500000e-08  1.87500000e-08 -1.39400570e-03 
 1.88500000e-08  1.88500000e-08  1.88500000e-08 -1.39377057e-03 
 1.89500000e-08  1.89500000e-08  1.89500000e-08 -1.39353677e-03 
 1.90500000e-08  1.90500000e-08  1.90500000e-08 -1.39330428e-03 
 1.91500000e-08  1.91500000e-08  1.91500000e-08 -1.39307309e-03 
 1.92500000e-08  1.92500000e-08  1.92500000e-08 -1.39284319e-03 
 1.93500000e-08  1.93500000e-08  1.93500000e-08 -1.39261456e-03 
 1.94500000e-08  1.94500000e-08  1.94500000e-08 -1.39238719e-03 
 1.95500000e-08  1.95500000e-08  1.95500000e-08 -1.39216106e-03 
 1.96500000e-08  1.96500000e-08  1.96500000e-08 -1.39193616e-03 
 1.97500000e-08  1.97500000e-08  1.97500000e-08 -1.39171248e-03 
 1.98500000e-08  1.98500000e-08  1.98500000e-08 -1.39149001e-03 
 1.99500000e-08  1.99500000e-08  1.99500000e-08 -1.39126873e-03 
 2.00500000e-08  2.00500000e-08  2.00500000e-08 -1.39104863e-03 
 2.01500000e-08  2.01500000e-08  2.01500000e-08 -1.39082970e-03 
 2.02500000e-08  2.02500000e-08  2.02500000e-08 -1.39061192e-03 
 2.03500000e-08  2.03500000e-08  2.03500000e-08 -1.39039529e-03 
 2.04500000e-08  2.04500000e-08  2.04500000e-08 -1.39017980e-03 
 2.05500000e-08  2.05500000e-08  2.05500000e-08 -1.38996543e-03 
 2.06500000e-08  2.06500000e-08  2.06500000e-08 -1.38975217e-03 
 2.07500000e-08  2.07500000e-08  2.07500000e-08 -1.38954000e-03 
 2.08500000e-08  2.08500000e-08  2.08500000e-08 -1.38932893e-03 
 2.09500000e-08  2.09500000e-08  2.09500000e-08 -1.38911893e-03 
 2.10500000e-08  2.10500000e-08  2.10500000e-08 -1.38891001e-03 
 2.11500000e-08  2.11500000e-08  2.11500000e-08 -1.38870214e-03 
 2.12500000e-08  2.12500000e-08  2.12500000e-08 -1.38849531e-03 
 2.13500000e-08  2.13500000e-08  2.13500000e-08 -1.38828952e-03 
 2.14500000e-08  2.14500000e-08  2.14500000e-08 -1.38808476e-03 
 2.15500000e-08  2.15500000e-08  2.15500000e-08 -1.38788102e-03 
 2.16500000e-08  2.16500000e-08  2.16500000e-08 -1.38767828e-03 
 2.17500000e-08  2.17500000e-08  2.17500000e-08 -1.38747654e-03 
 2.18500000e-08  2.18500000e-08  2.18500000e-08 -1.38727579e-03 
 2.19500000e-08  2.19500000e-08  2.19500000e-08 -1.38707602e-03 
 2.20500000e-08  2.20500000e-08  2.20500000e-08 -1.38687722e-03 
 2.21500000e-08  2.21500000e-08  2.21500000e-08 -1.38667938e-03 
 2.22500000e-08  2.22500000e-08  2.22500000e-08 -1.38648249e-03 
 2.23500000e-08  2.23500000e-08  2.23500000e-08 -1.38628654e-03 
 2.24500000e-08  2.24500000e-08  2.24500000e-08 -1.38609153e-03 
 2.25500000e-08  2.25500000e-08  2.25500000e-08 -1.38589744e-03 
 2.26500000e-08  2.26500000e-08  2.26500000e-08 -1.38570427e-03 
 2.27500000e-08  2.27500000e-08  2.27500000e-08 -1.38551201e-03 
 2.28500000e-08  2.28500000e-08  2.28500000e-08 -1.38532065e-03 
 2.29500000e-08  2.29500000e-08  2.29500000e-08 -1.38513018e-03 
 2.30500000e-08  2.30500000e-08  2.30500000e-08 -1.38494060e-03 
 2.31500000e-08  2.31500000e-08  2.31500000e-08 -1.38475189e-03 
 2.32500000e-08  2.32500000e-08  2.32500000e-08 -1.38456405e-03 
 2.33500000e-08  2.33500000e-08  2.33500000e-08 -1.38437708e-03 
 2.34500000e-08  2.34500000e-08  2.34500000e-08 -1.38419096e-03 
 2.35500000e-08  2.35500000e-08  2.35500000e-08 -1.38400568e-03 
 2.36500000e-08  2.36500000e-08  2.36500000e-08 -1.38382124e-03 
 2.37500000e-08  2.37500000e-08  2.37500000e-08 -1.38363764e-03 
 2.38500000e-08  2.38500000e-08  2.38500000e-08 -1.38345486e-03 
 2.39500000e-08  2.39500000e-08  2.39500000e-08 -1.38327289e-03 
 2.40500000e-08  2.40500000e-08  2.40500000e-08 -1.38309174e-03 
 2.41500000e-08  2.41500000e-08  2.41500000e-08 -1.38291139e-03 
 2.42500000e-08  2.42500000e-08  2.42500000e-08 -1.38273184e-03 
 2.43500000e-08  2.43500000e-08  2.43500000e-08 -1.38255307e-03 
 2.44500000e-08  2.44500000e-08  2.44500000e-08 -1.38237509e-03 
 2.45500000e-08  2.45500000e-08  2.45500000e-08 -1.38219789e-03 
 2.46500000e-08  2.46500000e-08  2.46500000e-08 -1.38202146e-03 
 2.47500000e-08  2.47500000e-08  2.47500000e-08 -1.38184579e-03 
 2.48500000e-08  2.48500000e-08  2.48500000e-08 -1.38167088e-03 
 2.49500000e-08  2.49500000e-08  2.49500000e-08 -1.38149672e-03 
 2.50500000e-08  2.50500000e-08  2.50500000e-08 -1.38132330e-03 
 2.51500000e-08  2.51500000e-08  2.51500000e-08 -1.38115063e-03 
 2.52500000e-08  2.52500000e-08  2.52500000e-08 -1.38097868e-03 
 2.53500000e-08  2.53500000e-08  2.53500000e-08 -1.38080747e-03 
 2.54500000e-08  2.54500000e-08  2.54500000e-08 -1.38063697e-03 
 2.55500000e-08  2.55500000e-08  2.55500000e-08 -1.38046719e-03 
 2.56500000e-08  2.56500000e-08  2.56500000e-08 -1.38029812e-03 
 2.57500000e-08  2.57500000e-08  2.57500000e-08 -1.38012975e-03 
 2.58500000e-08  2.58500000e-08  2.58500000e-08 -1.37996209e-03 
 2.59500000e-08  2.59500000e-08  2.59500000e-08 -1.37979511e-03 
 2.60500000e-08  2.60500000e-08  2.60500000e-08 -1.37962882e-03 
 2.61500000e-08  2.61500000e-08  2.61500000e-08 -1.37946322e-03 
 2.62500000e-08  2.62500000e-08  2.62500000e-08 -1.37929829e-03 
 2.63500000e-08  2.63500000e-08  2.63500000e-08 -1.37913403e-03 
 2.64500000e-08  2.64500000e-08  2.64500000e-08 -1.37897044e-03 
 2.65500000e-08  2.65500000e-08  2.65500000e-08 -1.37880751e-03 
 2.66500000e-08  2.66500000e-08  2.66500000e-08 -1.37864523e-03 
 2.67500000e-08  2.67500000e-08  2.67500000e-08 -1.37848361e-03 
 2.68500000e-08  2.68500000e-08  2.68500000e-08 -1.37832263e-03 
 2.69500000e-08  2.69500000e-08  2.69500000e-08 -1.37816229e-03 
 2.70500000e-08  2.70500000e-08  2.70500000e-08 -1.37800259e-03 
 2.71500000e-08  2.71500000e-08  2.71500000e-08 -1.37784352e-03 
 2.72500000e-08  2.72500000e-08  2.72500000e-08 -1.37768508e-03 
 2.73500000e-08  2.73500000e-08  2.73500000e-08 -1.37752726e-03 
 2.74500000e-08  2.74500000e-08  2.74500000e-08 -1.37737005e-03 
 2.75500000e-08  2.75500000e-08  2.75500000e-08 -1.37721346e-03 
 2.76500000e-08  2.76500000e-08  2.76500000e-08 -1.37705748e-03 
 2.77500000e-08  2.77500000e-08  2.77500000e-08 -1.37690210e-03 
 2.78500000e-08  2.78500000e-08  2.78500000e-08 -1.37674732e-03 
 2.79500000e-08  2.79500000e-08  2.79500000e-08 -1.37659313e-03 
 2.80500000e-08  2.80500000e-08  2.80500000e-08 -1.37643953e-03 
 2.81500000e-08  2.81500000e-08  2.81500000e-08 -1.37628652e-03 
 2.82500000e-08  2.82500000e-08  2.82500000e-08 -1.37613409e-03 
 2.83500000e-08  2.83500000e-08  2.83500000e-08 -1.37598224e-03 
 2.84500000e-08  2.84500000e-08  2.84500000e-08 -1.37583097e-03 
 2.85500000e-08  2.85500000e-08  2.85500000e-08 -1.37568026e-03 
 2.86500000e-08  2.86500000e-08  2.86500000e-08 -1.37553012e-03 
 2.87500000e-08  2.87500000e-08  2.87500000e-08 -1.37538053e-03 
 2.88500000e-08  2.88500000e-08  2.88500000e-08 -1.37523151e-03 
 2.89500000e-08  2.89500000e-08  2.89500000e-08 -1.37508304e-03 
 2.90500000e-08  2.90500000e-08  2.90500000e-08 -1.37493512e-03 
 2.91500000e-08  2.91500000e-08  2.91500000e-08 -1.37478774e-03 
 2.92500000e-08  2.92500000e-08  2.92500000e-08 -1.37464091e-03 
 2.93500000e-08  2.93500000e-08  2.93500000e-08 -1.37449461e-03 
 2.94500000e-08  2.94500000e-08  2.94500000e-08 -1.37434885e-03 
 2.95500000e-08  2.95500000e-08  2.95500000e-08 -1.37420362e-03 
 2.96500000e-08  2.96500000e-08  2.96500000e-08 -1.37405891e-03 
 2.97500000e-08  2.97500000e-08  2.97500000e-08 -1.37391473e-03 
 2.98500000e-08  2.98500000e-08  2.98500000e-08 -1.37377107e-03 
 2.99500000e-08  2.99500000e-08  2.99500000e-08 -1.37362792e-03 
 3.00500000e-08  3.00500000e-08  3.00500000e-08 -1.37348529e-03 
 3.01500000e-08  3.01500000e-08  3.01500000e-08 -1.37334316e-03 
 3.02500000e-08  3.02500000e-08  3.02500000e-08 -1.37320155e-03 
 3.03500000e-08  3.03500000e-08  3.03500000e-08 -1.37306043e-03 
 3.04500000e-08  3.04500000e-08  3.04500000e-08 -1.37291981e-03 
 3.05500000e-08  3.05500000e-08  3.05500000e-08 -1.37277969e-03 
 3.06500000e-08  3.06500000e-08  3.06500000e-08 -1.37264006e-03 
 3.07500000e-08  3.07500000e-08  3.07500000e-08 -1.37250092e-03 
 3.08500000e-08  3.08500000e-08  3.08500000e-08 -1.37236226e-03 
 3.09500000e-08  3.09500000e-08  3.09500000e-08 -1.37222409e-03 
 3.10500000e-08  3.10500000e-08  3.10500000e-08 -1.37208639e-03 
 3.11500000e-08  3.11500000e-08  3.11500000e-08 -1.37194918e-03 
 3.12500000e-08  3.12500000e-08  3.12500000e-08 -1.37181243e-03 
 3.13500000e-08  3.13500000e-08  3.13500000e-08 -1.37167616e-03 
 3.14500000e-08  3.14500000e-08  3.14500000e-08 -1.37154035e-03 
 3.15500000e-08  3.15500000e-08  3.15500000e-08 -1.37140500e-03 
 3.16500000e-08  3.16500000e-08  3.16500000e-08 -1.37127012e-03 
 3.17500000e-08  3.17500000e-08  3.17500000e-08 -1.37113570e-03 
 3.18500000e-08  3.18500000e-08  3.18500000e-08 -1.37100172e-03 
 3.19500000e-08  3.19500000e-08  3.19500000e-08 -1.37086821e-03 
 3.20500000e-08  3.20500000e-08  3.20500000e-08 -1.37073514e-03 
 3.21500000e-08  3.21500000e-08  3.21500000e-08 -1.37060251e-03 
 3.22500000e-08  3.22500000e-08  3.22500000e-08 -1.37047033e-03 
 3.23500000e-08  3.23500000e-08  3.23500000e-08 -1.37033859e-03 
 3.24500000e-08  3.24500000e-08  3.24500000e-08 -1.37020729e-03 
 3.25500000e-08  3.25500000e-08  3.25500000e-08 -1.37007643e-03 
 3.26500000e-08  3.26500000e-08  3.26500000e-08 -1.36994599e-03 
 3.27500000e-08  3.27500000e-08  3.27500000e-08 -1.36981599e-03 
 3.28500000e-08  3.28500000e-08  3.28500000e-08 -1.36968641e-03 
 3.29500000e-08  3.29500000e-08  3.29500000e-08 -1.36955726e-03 
 3.30500000e-08  3.30500000e-08  3.30500000e-08 -1.36942853e-03 
 3.31500000e-08  3.31500000e-08  3.31500000e-08 -1.36930022e-03 
 3.32500000e-08  3.32500000e-08  3.32500000e-08 -1.36917232e-03 
 3.33500000e-08  3.33500000e-08  3.33500000e-08 -1.36904484e-03 
 3.34500000e-08  3.34500000e-08  3.34500000e-08 -1.36891777e-03 
 3.35500000e-08  3.35500000e-08  3.35500000e-08 -1.36879111e-03 
 3.36500000e-08  3.36500000e-08  3.36500000e-08 -1.36866486e-03 
 3.37500000e-08  3.37500000e-08  3.37500000e-08 -1.36853901e-03 
 3.38500000e-08  3.38500000e-08  3.38500000e-08 -1.36841356e-03 
 3.39500000e-08  3.39500000e-08  3.39500000e-08 -1.36828851e-03 
 3.40500000e-08  3.40500000e-08  3.40500000e-08 -1.36816386e-03 
 3.41500000e-08  3.41500000e-08  3.41500000e-08 -1.36803960e-03 
 3.42500000e-08  3.42500000e-08  3.42500000e-08 -1.36791573e-03 
 3.43500000e-08  3.43500000e-08  3.43500000e-08 -1.36779226e-03 
 3.44500000e-08  3.44500000e-08  3.44500000e-08 -1.36766917e-03 
 3.45500000e-08  3.45500000e-08  3.45500000e-08 -1.36754647e-03 
 3.46500000e-08  3.46500000e-08  3.46500000e-08 -1.36742415e-03 
 3.47500000e-08  3.47500000e-08  3.47500000e-08 -1.36730221e-03 
