------------------------------------------------------------
 vsweep_high=0
------------------------------------------------------------
Voltage (V), Current (A/cm2)
         -3.43434343,       -0.00134006837
         -3.48484848,       -0.00135406392
         -3.53535354,       -0.00136836482
         -3.58585859,       -0.00138234369
         -3.63636364,       -0.00139545285
         -3.68686869,       -0.00140740815
         -3.73737374,       -0.00141824064
         -3.78787879,       -0.00142823234
         -3.83838384,        -0.0014378079
         -3.88888889,       -0.00144743684
         -3.93939394,       -0.00145755932
         -3.98989899,       -0.00146852255
         -4.04040404,       -0.00148051347
         -4.09090909,       -0.00149349242
         -4.14141414,       -0.00150716025
         -4.19191919,       -0.00152100341
         -4.24242424,       -0.00153442988
         -4.29292929,       -0.00154694451
         -4.34343434,       -0.00155827795
         -4.39393939,       -0.00156841806
         -4.44444444,       -0.00157755926
         -4.49494949,       -0.00158602021
         -4.54545455,       -0.00159417133
          -4.5959596,       -0.00160238709
         -4.64646465,        -0.0016110181
          -4.6969697,        -0.0016203697
         -4.74747475,       -0.00163067334
          -4.7979798,       -0.00164204346
         -4.84848485,       -0.00165442717
          -4.8989899,       -0.00166757118
         -4.94949495,       -0.00168103946
                  -5,       -0.00169429827

------------------------------------------------------------
 vsweep_high=5
------------------------------------------------------------
Voltage (V), Current (A/cm2)
                   0,      -8.28396217e-14
                   0,      -8.28396217e-14
        0.0505050505,       0.000139005167
         0.101010101,       0.000502952649
         0.151515152,        0.00152707312
         0.202020202,        0.00448116181
         0.252525253,         0.0131809353
         0.303030303,         0.0395403184
         0.353535354,          0.122564377
         0.404040404,          0.394458411
         0.454545455,           1.27432319
         0.505050505,           3.67613722
         0.555555556,           8.36419525
         0.606060606,           15.1014786
         0.656565657,           23.2555492
         0.707070707,           32.3640402
         0.757575758,           42.1575019
         0.808080808,           52.4807483
         0.858585859,           63.2403664
         0.909090909,           74.3767574
          0.95959596,           85.8494683
          1.01010101,           97.6292853
          1.06060606,           109.693833
          1.11111111,            122.02505
          1.16161616,           134.607711
          1.21212121,           147.428525
          1.26262626,           160.475589
          1.31313131,           173.738033
          1.36363636,           187.205785
          1.41414141,           200.869418
          1.46464646,           214.720031
          1.51515152,            228.74917
          1.56565657,           242.948755
          1.61616162,           257.311036
          1.66666667,           271.828542
          1.71717172,           286.494044
          1.76767677,           301.300523
          1.81818182,            316.24114
          1.86868687,           331.309207
          1.91919192,           346.498163
          1.96969697,           361.801556
          2.02020202,           377.213017
          2.07070707,           392.726244
          2.12121212,           408.334987
          2.17171717,           424.033032
          2.22222222,           439.814186
          2.27272727,           455.672269
          2.32323232,           471.601102
          2.37373737,           487.594498
          2.42424242,           503.646253
          2.47474747,           519.750143
          2.52525253,           535.899918
          2.57575758,           552.089296
          2.62626263,            568.31196
          2.67676768,            584.56156
          2.72727273,           600.831706
          2.77777778,           617.115972
          2.82828283,           633.407894
          2.87878788,           649.700971
          2.92929293,           665.988667
          2.97979798,           682.264414
          3.03030303,           698.521612
          3.08080808,           714.753636
          3.13131313,           730.953837
          3.18181818,           747.115546
          3.23232323,           763.232079
          3.28282828,           779.296746
          3.33333333,           795.302848
          3.38383838,           811.243691
          3.43434343,           827.112589
          3.48484848,           842.902869
          3.53535354,           858.607883
          3.58585859,            874.22101
          3.63636364,           889.735671
          3.68686869,           905.145331
          3.73737374,           920.443514
          3.78787879,           935.623808
          3.83838384,           950.679881
          3.88888889,           965.605486
          3.93939394,           980.394477
          3.98989899,           995.040823
          4.04040404,           1009.53861
          4.09090909,           1023.88208
          4.14141414,            1038.0656
          4.19191919,           1052.08374
          4.24242424,           1065.93121
          4.29292929,           1079.60296
          4.34343434,           1093.09411
          4.39393939,           1106.40005
          4.44444444,           1119.51637
          4.49494949,           1132.43896
          4.54545455,           1145.16396
           4.5959596,            1157.6878
          4.64646465,           1170.00721
           4.6969697,           1182.11923
          4.74747475,           1194.02124
           4.7979798,           1205.71093
          4.84848485,           1217.18636
           4.8989899,           1228.44591
          4.94949495,           1239.48833
                   5,           1250.31273

------------------------------------------------------------
 vsweep_high=-3.54
------------------------------------------------------------
Voltage (V), Current (A/cm2)
                   0,      -8.28396217e-14
                  -0,      -8.28396217e-14
       -0.0357124242,      -5.00659015e-05
       -0.0714248485,      -8.52345872e-05
        -0.107137273,      -0.000114087727
        -0.142849697,      -0.000140042944
        -0.178562121,      -0.000164402148
        -0.214274545,      -0.000187679279
         -0.24998697,      -0.000210107797
        -0.285699394,      -0.000231820811
        -0.321411818,      -0.000252911233
