------------------------------------------------------------
 vsweep_high=0
------------------------------------------------------------
Voltage (V), Current (A/cm2)
         -4.94949495,          -5.31401268
                  -5,          -5.34097007

------------------------------------------------------------
 vsweep_high=5
------------------------------------------------------------
Voltage (V), Current (A/cm2)
                   0,      -7.43184895e-14
                   0,      -7.43184895e-14
        0.0505050505,           1.31259108
         0.101010101,           5.84926306
         0.151515152,           17.6176917
         0.202020202,           37.8739048
         0.252525253,           64.6421353
         0.303030303,           96.0237834
         0.328282828,           113.079501
         0.353535354,           130.923935
         0.404040404,           168.742983
         0.454545455,           209.130133
         0.505050505,             251.8565
         0.555555556,           296.751337
         0.606060606,           343.668207
         0.656565657,           392.465784
         0.707070707,           442.996354
         0.757575758,           495.098779
         0.808080808,           548.594251
         0.858585859,           603.283924
         0.909090909,            658.94783
          0.95959596,           715.344665
          1.01010101,           772.212163
          1.06060606,           829.267827
          1.11111111,           886.209882
          1.16161616,           942.718422
          1.21212121,           998.456829
          1.26262626,           1053.07383
          1.31313131,           1106.20681
          1.36363636,           1157.48749
          1.41414141,           1206.55127
          1.46464646,           1253.05169
          1.51515152,           1296.68062
          1.56565657,           1337.19246
          1.61616162,           1374.42816
          1.66666667,           1408.33219
          1.71717172,           1438.95624
          1.76767677,           1466.44778
          1.81818182,           1491.02673
          1.86868687,           1512.95729
          1.91919192,           1532.52142
          1.96969697,           1549.99812
          2.02020202,           1565.64978
          2.07070707,           1579.71453
          2.12121212,           1592.40337
          2.17171717,           1603.90022
          2.22222222,           1614.36368
          2.27272727,           1623.92965
          2.32323232,           1632.71415
          2.37373737,           1640.81613
          2.42424242,           1648.31997
          2.47474747,           1655.29774
          2.52525253,           1661.81111
          2.57575758,           1667.91301
          2.62626263,           1673.64897
          2.67676768,           1679.05831
          2.72727273,           1684.17509
          2.77777778,            1689.0289
          2.82828283,           1693.64552
          2.87878788,           1698.04754
          2.92929293,           1702.25475
          2.97979798,           1706.28458
          3.03030303,           1710.15246
          3.08080808,           1713.87202
          3.13131313,           1717.45543
          3.18181818,            1720.9135
          3.23232323,           1724.25594
          3.28282828,           1727.49147
          3.33333333,           1730.62794
          3.38383838,           1733.67244
          3.43434343,           1736.63143
          3.48484848,           1739.51076
          3.53535354,           1742.31576
          3.58585859,           1745.05134
          3.63636364,           1747.72196
          3.68686869,           1750.33173
          3.73737374,           1752.88445
          3.78787879,           1755.38361
          3.83838384,           1757.83242
          3.88888889,           1760.23387
          3.93939394,           1762.59073
          3.98989899,           1764.90555
          4.04040404,           1767.18071
          4.09090909,           1769.41844
          4.14141414,           1771.62078
          4.19191919,           1773.78966
          4.24242424,           1775.92687
          4.29292929,           1778.03409
          4.34343434,           1780.11289
          4.39393939,           1782.16473
          4.44444444,           1784.19099
          4.49494949,           1786.19297
          4.54545455,           1788.17186
           4.5959596,           1790.12882
          4.64646465,           1792.06492
           4.6969697,           1793.98117
          4.74747475,           1795.87852
           4.7979798,           1797.75788
          4.84848485,           1799.62008
           4.8989899,           1801.46594
          4.94949495,           1803.29622
                   5,           1805.11163

------------------------------------------------------------
 vsweep_high=-3.54
------------------------------------------------------------
Voltage (V), Current (A/cm2)
                   0,      -7.43184895e-14
                  -0,      -7.43184895e-14
       -0.0357124242,         -0.329949151
       -0.0714248485,         -0.508969522
        -0.107137273,         -0.633286187
        -0.142849697,         -0.736182055
        -0.178562121,         -0.828958055
        -0.214274545,         -0.915502196
         -0.24998697,          -0.99735258
        -0.285699394,           -1.0753177
        -0.321411818,          -1.14994238
        -0.357124242,          -1.22163602
        -0.392836667,          -1.29072086
        -0.428549091,          -1.35745788
        -0.464261515,          -1.42206325
        -0.499973939,          -1.48471982
        -0.535686364,          -1.54558485
        -0.571398788,          -1.60479555
        -0.607111212,          -1.66247229
        -0.642823636,          -1.71872083
        -0.678536061,          -1.77363745
        -0.714248485,          -1.82730445
        -0.749960909,          -1.87980133
        -0.785673333,          -1.93119247
        -0.821385758,           -1.9815448
        -0.857098182,          -2.03091147
        -0.892810606,          -2.07934418
         -0.92852303,          -2.12689585
        -0.964235455,           -2.1736013
        -0.999947879,            -2.219503
          -1.0356603,          -2.26464659
         -1.07137273,          -2.30905854
         -1.10708515,          -2.35276502
         -1.14279758,          -2.39580461
            -1.17851,          -2.43820748
         -1.21422242,          -2.47999072
         -1.24993485,          -2.52117724
         -1.28564727,          -2.56179962
          -1.3213597,          -2.60188097
         -1.35707212,          -2.64142964
         -1.39278455,          -2.68045436
         -1.42849697,          -2.71898094
         -1.46420939,           -2.7570441
         -1.49992182,          -2.79466652
         -1.53563424,          -2.83185145
         -1.57134667,          -2.86859209
         -1.60705909,          -2.90489087
         -1.64277152,          -2.94076973
         -1.67848394,          -2.97626064
         -1.71419636,          -3.01139114
         -1.74990879,          -3.04617528
         -1.78562121,          -3.08061215
         -1.82133364,          -3.11469359
         -1.85704606,          -3.14841619
         -1.89275848,          -3.18178606
         -1.92847091,          -3.21481658
         -1.96418333,          -3.24752574
         -1.99989576,          -3.27993346
         -2.03560818,          -3.31205753
         -2.07132061,          -3.34391042
         -2.10703303,           -3.3754995
         -2.14274545,          -3.40682799
         -2.17845788,          -3.43789356
          -2.2141703,           -3.4686879
         -2.24988273,          -3.49920073
         -2.28559515,          -3.52942597
         -2.32130758,          -3.55936653
            -2.35702,          -3.58903572
         -2.39273242,          -3.61845609
         -2.42844485,          -3.64765658
         -2.46415727,          -3.67666744
          -2.4998697,          -3.70551239
         -2.53558212,          -3.73420083
         -2.57129455,          -3.76272465
         -2.60700697,          -3.79106086
         -2.64271939,          -3.81917847
         -2.67843182,          -3.84704695
         -2.71414424,          -3.87464415
         -2.74985667,          -3.90196225
         -2.78556909,          -3.92901123
         -2.82128152,          -3.95581929
         -2.85699394,          -3.98242906
         -2.89270636,          -4.00888963
         -2.92841879,          -4.03524624
         -2.96413121,          -4.06153111
         -2.99984364,          -4.08775755
         -3.03555606,          -4.11391824
         -3.07126848,          -4.13998704
         -3.10698091,           -4.1659239
         -3.14269333,           -4.1916817
         -3.17840576,           -4.2172141
         -3.21411818,          -4.24248345
         -3.24983061,          -4.26746763
         -3.28554303,          -4.29216485
         -3.32125545,          -4.31659505
         -3.35696788,           -4.3407973
          -3.3926803,          -4.36482379
         -3.42839273,          -4.38873212
         -3.46410515,          -4.41257739
         -3.49981758,          -4.43640538
            -3.53553,          -4.46024727

------------------------------------------------------------
 vsweep_high=3.54
------------------------------------------------------------
Voltage (V), Current (A/cm2)
                   0,      -7.43184895e-14
                   0,      -7.43184895e-14
        0.0357124242,          0.745719789
        0.0714248485,           2.57833036
         0.107137273,           6.81993877
         0.142849697,           14.9673116
         0.178562121,           27.5106298
         0.214274545,           43.8576014
          0.24998697,           63.1745263
         0.285699394,           84.8169487
         0.321411818,           108.357604
         0.357124242,           133.520162
         0.392836667,           160.121957
         0.428549091,           188.037066
         0.464261515,           217.173844
         0.499973939,            247.46123
         0.535686364,           278.840148
         0.571398788,           311.257943
         0.607111212,           344.664635
         0.642823636,           379.010336
         0.678536061,            414.24343
         0.714248485,           450.309274
         0.749960909,           487.149294
         0.785673333,           524.700351
         0.821385758,           562.894337
         0.857098182,           601.657929
         0.892810606,           640.912474
          0.92852303,           680.573974
         0.964235455,            720.55314
         0.999947879,           760.755497
           1.0356603,           801.081529
          1.07137273,           841.426845
          1.10708515,           881.682371
          1.14279758,            921.73456
             1.17851,           961.465642
          1.21422242,           1000.75395
          1.24993485,           1039.47435
          1.28564727,           1077.49887
           1.3213597,           1114.69762
          1.35707212,           1150.94013
          1.39278455,           1186.09723
          1.42849697,           1220.04363
          1.46420939,           1252.66119
          1.49992182,           1283.84292
          1.53563424,           1313.49742
          1.57134667,           1341.55331
          1.60705909,           1367.96312
          1.64277152,            1392.7058
          1.67848394,           1415.78759
          1.71419636,           1437.24079
          1.74990879,            1457.1207
          1.78562121,           1475.50125
          1.82133364,           1492.46993
          1.85704606,           1508.12276
          1.89275848,           1522.55967
          1.92847091,           1535.88079
          1.96418333,           1548.18347
          1.99989576,           1559.56035
          2.03560818,           1570.09805
          2.07132061,           1579.87653
          2.10703303,           1588.96881
          2.14274545,           1597.44116
          2.17845788,            1605.3533
           2.2141703,           1612.75892
          2.24988273,           1619.70607
          2.28559515,           1626.23778
          2.32130758,           1632.39246
             2.35702,           1638.20444
          2.39273242,           1643.70439
          2.42844485,           1648.91973
          2.46415727,             1653.875
           2.4998697,           1658.59218
          2.53558212,           1663.09099
          2.57129455,           1667.38915
          2.60700697,            1671.5026
          2.64271939,           1675.44569
          2.67843182,            1679.2314
          2.71414424,           1682.87144
          2.74985667,           1686.37642
          2.78556909,           1689.75597
          2.82128152,           1693.01883
          2.85699394,           1696.17298
          2.89270636,           1699.22565
          2.92841879,           1702.18348
          2.96413121,           1705.05253
          2.99984364,           1707.83835
          3.03555606,           1710.54602
          3.07126848,           1713.18024
          3.10698091,           1715.74531
          3.14269333,            1718.2452
          3.17840576,           1720.68359
          3.21411818,           1723.06388
          3.24983061,           1725.38921
          3.28554303,           1727.66251
          3.32125545,            1729.8865
          3.35696788,            1732.0637
           3.3926803,           1734.19648
          3.42839273,           1736.28704
          3.46410515,           1738.33745
          3.49981758,           1740.34965
             3.53553,           1742.32544

