------------------------------------------------------------
 vsweep_high=0.6
------------------------------------------------------------
Voltage (V), Current (A/cm2)
        0.0489795918,       1.38438625e-06
        0.0734693878,        2.7531097e-06
        0.0979591837,       5.06629805e-06
          0.12244898,       9.11356535e-06
         0.146938776,       1.64495416e-05
         0.171428571,       3.02543082e-05
         0.195918367,       5.72596039e-05
         0.220408163,        0.00011213296
         0.244897959,       0.000227579823
         0.269387755,        0.00047782771
         0.293877551,        0.00103355087
         0.318367347,        0.00229081453
         0.342857143,        0.00517428352
         0.367346939,         0.0118494422
         0.391836735,         0.0273862252
         0.416326531,         0.0635886611
         0.440816327,          0.147520316
         0.465306122,          0.339170183
         0.489795918,          0.763263935
         0.514285714,           1.65433003
          0.53877551,           3.40140748
         0.563265306,           6.57045198
         0.587755102,            11.878562
         0.612244898,           20.1026335
         0.636734694,           31.9530408
          0.66122449,           47.9803621
         0.685714286,           68.5482803
         0.710204082,           93.8509715
         0.734693878,           123.941549
         0.759183673,           158.754933
         0.783673469,           198.123036
         0.808163265,           241.785383
         0.832653061,           289.398655
         0.857142857,           340.547575
         0.881632653,           394.758462
         0.906122449,           451.515799
         0.930612245,           510.281337
         0.955102041,           570.514477
         0.979591837,           631.692134
          1.00408163,           693.326015
          1.02857143,           754.975454
          1.05306122,           816.254618
          1.07755102,           876.833917
          1.10204082,           936.436484
          1.12653061,           994.831382
          1.15102041,           1051.82543
           1.1755102,            1107.2554
                 1.2,           1160.98165

------------------------------------------------------------
 vsweep_high=0.176
------------------------------------------------------------
Voltage (V), Current (A/cm2)
                   0,      -3.62665536e-13
                   0,      -3.62665536e-13
       0.00358644898,       6.65830462e-08
       0.00717289796,       1.37020368e-07
        0.0107593469,       2.11643668e-07
        0.0143457959,       2.90813762e-07
        0.0179322449,       3.74921938e-07
        0.0215186939,        4.6439528e-07
        0.0251051429,       5.59693226e-07
        0.0286915918,       6.61318078e-07
        0.0322780408,       7.69816218e-07
        0.0358644898,       8.85779208e-07
        0.0394509388,       1.00985308e-06
        0.0430373878,       1.14273828e-06
        0.0466238367,       1.28520058e-06
        0.0502102857,       1.43807184e-06
        0.0537967347,        1.6022626e-06
        0.0573831837,       1.77876363e-06
        0.0609696327,       1.96865801e-06
        0.0645560816,       2.17312929e-06
        0.0681425306,       2.39347221e-06
        0.0717289796,       2.63110445e-06
        0.0753154286,       2.88757764e-06
        0.0789018776,       3.16459515e-06
        0.0824883265,       3.46402416e-06
        0.0860747755,       3.78791763e-06
        0.0896612245,       4.13852869e-06
        0.0932476735,       4.51834077e-06
        0.0968341224,       4.93008488e-06
         0.100420571,       5.37677164e-06
          0.10400702,       5.86172208e-06
         0.107593469,       6.38860239e-06
         0.111179918,       6.96146237e-06
         0.114766367,       7.58478124e-06
         0.118352816,       8.26351632e-06
         0.121939265,       9.00315774e-06
         0.125525714,       9.80979221e-06
         0.129112163,       1.06901718e-05
         0.132698612,       1.16517943e-05
         0.136285061,       1.27029906e-05
          0.13987151,       1.38530252e-05
         0.143457959,       1.51122082e-05
         0.147044408,       1.64920227e-05
         0.150630857,       1.80052655e-05
         0.154217306,       1.96662096e-05
         0.157803755,       2.14907847e-05
         0.161390204,       2.34967805e-05
         0.164976653,       2.57040788e-05
         0.168563102,       2.81349126e-05
         0.172149551,       3.08141588e-05
            0.175736,       3.37696714e-05

------------------------------------------------------------
 vsweep_high=1.02
------------------------------------------------------------
Voltage (V), Current (A/cm2)
                   0,      -3.62665536e-13
                   0,      -3.62665536e-13
        0.0209032653,       4.48640385e-07
        0.0418065306,       1.09609327e-06
        0.0627097959,       2.06597065e-06
        0.0836130612,       3.56286426e-06
         0.104516327,       5.93389953e-06
         0.125419592,       9.78490013e-06
         0.146322857,       1.62041306e-05
         0.167226122,       2.72010813e-05
         0.188129388,       4.65800837e-05
         0.209032653,       8.17009499e-05
         0.229935918,          0.000147061
         0.250839184,       0.000271635188
         0.271742449,       0.000513996963
         0.292645714,       0.000993584611
          0.31354898,        0.00195550844
         0.334452245,        0.00390502538
          0.35535551,        0.00788642494
         0.376258776,         0.0160596839
         0.397162041,          0.032884134
         0.418065306,         0.0675108626
         0.438968571,          0.138471101
         0.459871837,          0.282336697
         0.480775102,           0.56810456
         0.501678367,           1.11727932
         0.522581633,           2.12568222
         0.543484898,           3.87998972
         0.564388163,           6.76115046
         0.585291429,           11.2254313
         0.606194694,           17.7588356
         0.627097959,           26.8178332
         0.648001224,           38.7813722
          0.66890449,           53.9295156
         0.689807755,           72.4450153
          0.71071102,           94.4253531
         0.731614286,           119.895665
         0.752517551,           148.818754
         0.773420816,           181.102028
         0.794324082,           216.602494
         0.815227347,           255.131025
         0.836130612,           296.456842
         0.857033878,           340.312811
         0.877937143,           386.401876
         0.898840408,           434.404672
         0.919743673,           483.988136
         0.940646939,           534.814718
         0.961550204,            586.55163
         0.982453469,           638.879446
          1.00335673,           691.499385
             1.02426,           744.138691

