------------------------------------------------------------
 vsweep_high=0.6
------------------------------------------------------------
Voltage (V), Current (A/cm2)
         0.125525714,       1.41944734e-07
         0.129112163,       1.54399698e-07
         0.132698612,       1.67906915e-07
         0.136285061,       1.82557543e-07
          0.13987151,       1.98451819e-07
         0.143457959,       2.15696757e-07
         0.147044408,       2.34410538e-07
         0.150630857,        2.5472133e-07
         0.154217306,        2.7677096e-07
         0.157803755,       3.00711901e-07
         0.161390204,       3.26710966e-07
         0.164976653,        3.5495289e-07
         0.168563102,       3.85635889e-07
         0.172149551,       4.18979737e-07
            0.175736,       4.55222862e-07

------------------------------------------------------------
 vsweep_high=1.02
------------------------------------------------------------
Voltage (V), Current (A/cm2)
                   0,      -8.66347412e-13
                   0,      -8.66347412e-13
        0.0209032653,       6.18308547e-09
        0.0418065306,       1.53355851e-08
        0.0627097959,       2.93688535e-08
        0.0836130612,       5.13371183e-08
         0.104516327,       8.61228955e-08
         0.125419592,       1.41591026e-07
         0.146322857,       2.30521232e-07
         0.167226122,       3.73898463e-07
         0.188129388,       6.06690517e-07
         0.209032653,       9.88245802e-07
         0.229935918,       1.62168849e-06
         0.250839184,       2.69149969e-06
         0.271742449,       4.53923496e-06
         0.292645714,       7.82180081e-06
          0.31354898,       1.38530605e-05
         0.334452245,       2.53611608e-05
          0.35535551,        4.8203265e-05
         0.376258776,       9.53105291e-05
         0.397162041,       0.000195870647
         0.418065306,       0.000416879968
         0.438968571,       0.000914017174
         0.459871837,        0.00205216565
         0.480775102,        0.00469142798
         0.501678367,          0.010865498
         0.522581633,         0.0253837909
         0.543484898,         0.0595715025
         0.564388163,          0.139765548
         0.585291429,          0.325494259
         0.606194694,          0.743967013
         0.627097959,           1.64304721
         0.648001224,           3.45108893
          0.66890449,           6.82091854
         0.689807755,           12.6287552
          0.71071102,           21.8938657
         0.731614286,           35.6268039
         0.752517551,           54.6836441
         0.773420816,            79.695037
         0.794324082,           111.064799
         0.815227347,           148.995087
         0.836130612,           193.509165
         0.857033878,           244.464882
         0.877937143,           301.562403
         0.898840408,           364.351638
         0.919743673,           432.243644
         0.940646939,           504.528637
         0.961550204,           580.401663
         0.982453469,           658.995348
          1.00335673,           739.417628
             1.02426,           820.790878

