------------------------------------------------------------
 vsweep_high=0.6
------------------------------------------------------------
Voltage (V), Current (A/cm2)
                   0,      -1.78434559e-13
                   0,      -1.78434559e-13
                   0,      -1.78434559e-13
                   0,      -1.78434559e-13
                   0,      -1.78434559e-13
                   0,      -1.78434559e-13
                   0,      -1.78434559e-13
                   0,      -1.78434559e-13
                   0,      -1.78434559e-13
                   0,      -1.78434559e-13
                   0,      -1.78434559e-13
                   0,      -1.78434559e-13
                   0,      -1.78434559e-13
                   0,      -1.78434559e-13
                   0,      -1.78434559e-13
                   0,      -1.78434559e-13

------------------------------------------------------------
 vsweep_high=1.2
------------------------------------------------------------
Voltage (V), Current (A/cm2)
                   0,      -1.78434559e-13
                   0,      -1.78434559e-13
        0.0244897959,       3.53723985e-06
        0.0489795918,       9.28117457e-06
        0.0734693878,       1.91490221e-05
        0.0979591837,       3.69066267e-05
          0.12244898,       7.01595099e-05
         0.146938776,       0.000134643406
         0.171428571,       0.000263556996
         0.195918367,        0.00052800373
         0.220408163,        0.00108198654
         0.244897959,        0.00226175304
         0.269387755,        0.00480541903
         0.293877551,         0.0103379682
         0.318367347,         0.0224370733
         0.342857143,         0.0489472492
         0.367346939,          0.106873848
         0.391836735,          0.232186179
         0.416326531,          0.497500868
         0.440816327,           1.03864552
         0.465306122,            2.0847608
         0.489795918,           3.98035641
         0.514285714,            7.1856208
          0.53877551,           12.2408127
         0.563265306,           19.6943215
         0.587755102,           30.0238778
         0.612244898,           43.5881117
         0.636734694,            60.618034
          0.66122449,           81.2320282
         0.685714286,            105.45588
         0.710204082,           133.239074
         0.734693878,           164.466125
         0.759183673,           198.964588
         0.783673469,           236.511627
         0.808163265,           276.840585
         0.832653061,           319.648389
         0.857142857,           364.604184
         0.881632653,           411.359144
         0.906122449,           459.557128
         0.930612245,           508.845503
         0.955102041,            558.88534
         0.979591837,           609.360074
          1.00408163,           659.981897
          1.02857143,           710.495424
          1.05306122,           760.678574
          1.07755102,            810.34102
          1.10204082,           859.320897
          1.12653061,           907.480557
          1.15102041,           954.702186
           1.1755102,           1000.88386
                 1.2,           1045.93648

------------------------------------------------------------
 vsweep_high=0.176
------------------------------------------------------------
Voltage (V), Current (A/cm2)
                   0,      -1.78434559e-13
                   0,      -1.78434559e-13
       0.00358644898,       4.25467013e-07
       0.00717289796,       8.78254305e-07
        0.0107593469,       1.36087453e-06
        0.0143457959,       1.87608215e-06
        0.0179322449,       2.42689748e-06
        0.0215186939,       3.01663016e-06
        0.0251051429,       3.64891688e-06
        0.0286915918,       4.32774777e-06
        0.0322780408,       5.05750656e-06
        0.0358644898,       5.84301221e-06
        0.0394509388,       6.68956778e-06
        0.0430373878,       7.60300654e-06
        0.0466238367,        8.5897553e-06
        0.0502102857,       9.65689428e-06
        0.0537967347,       1.08122332e-05
        0.0573831837,       1.20643883e-05
        0.0609696327,        1.3422872e-05
        0.0645560816,       1.48981937e-05
        0.0681425306,       1.65019732e-05
        0.0717289796,       1.82470619e-05
        0.0753154286,        2.0147684e-05
        0.0789018776,        2.2219593e-05
        0.0824883265,       2.44802455e-05
        0.0860747755,        2.6948996e-05
        0.0896612245,       2.96473156e-05
        0.0932476735,       3.25990375e-05
        0.0968341224,       3.58306287e-05
         0.100420571,       3.93714966e-05
          0.10400702,       4.32543333e-05
         0.107593469,       4.75154989e-05
         0.111179918,       5.21954518e-05
         0.114766367,       5.73392317e-05
         0.118352816,       6.29970001e-05
         0.121939265,       6.92246461e-05
         0.125525714,       7.60844658e-05
         0.129112163,       8.36459241e-05
         0.132698612,       9.19865083e-05
         0.136285061,       0.000101192689
          0.13987151,       0.000111360988
         0.143457959,       0.000122599194
         0.147044408,       0.000135027706
         0.150630857,       0.000148781057
         0.154217306,       0.000164009614
         0.157803755,       0.000180881491
         0.161390204,       0.000199584696
         0.164976653,       0.000220329538
         0.168563102,       0.000243351332
         0.172149551,       0.000268913435
            0.175736,       0.000297310654

------------------------------------------------------------
 vsweep_high=1.02
------------------------------------------------------------
Voltage (V), Current (A/cm2)
                   0,      -1.78434559e-13
                   0,      -1.78434559e-13
        0.0209032653,       2.91251409e-06
        0.0418065306,       7.28159255e-06
        0.0627097959,       1.41234229e-05
        0.0836130612,       2.52310972e-05
         0.104516327,       4.38355149e-05
         0.125419592,       7.58717723e-05
         0.146322857,       0.000132425325
         0.167226122,       0.000234486872
         0.188129388,       0.000422240004
         0.209032653,        0.00077326828
         0.229935918,        0.00143833654
         0.250839184,        0.00271180792
         0.271742449,        0.00517024447
         0.292645714,        0.00994479184
          0.31354898,         0.0192542078
         0.334452245,         0.0374385798
          0.35535551,         0.0729289656
         0.376258776,          0.141877669
         0.397162041,          0.274458149
         0.418065306,          0.524725158
         0.438968571,          0.983726243
         0.459871837,           1.79330745
         0.480775102,           3.15646084
         0.501678367,            5.3397566
         0.522581633,           8.66281178
         0.543484898,           13.4717188
         0.564388163,           20.1018028
         0.585291429,           28.8433093
         0.606194694,           39.9215984
         0.627097959,           53.4933713
         0.648001224,           69.6528523
          0.66890449,           88.4410953
         0.689807755,           109.854462
          0.71071102,            133.85107
         0.731614286,           160.355429
         0.752517551,           189.261923
         0.773420816,           220.437765
         0.794324082,           253.725912
         0.815227347,           288.948247
         0.836130612,           325.909204
         0.857033878,           364.399882
         0.877937143,           404.202609
         0.898840408,           445.095795
         0.919743673,           486.858872
         0.940646939,            529.27703
         0.961550204,           572.145462
         0.982453469,           615.272851
          1.00335673,           658.483869
             1.02426,           701.620591

